Sucursal,Cajero,ID_Transaccion,Transaccion,Tiempo_Servicio_seg,Satisfaccion,Monto
443,2958,3,Deposito,39,Regular,1996
443,2958,3,Deposito,39,Bueno,4574
443,2958,3,Deposito,39,Regular,635
443,2958,3,Deposito,39,Bueno,3847
443,2958,3,Deposito,39,Muy Bueno,1006
443,2958,3,Deposito,39,Bueno,2177
443,2958,3,Deposito,39,Bueno,4779
443,2958,3,Deposito,39,Regular,5913
443,2958,3,Deposito,39,Regular,3402
443,2958,3,Deposito,39,Bueno,4095
443,2958,3,Deposito,39,Muy Bueno,775
443,2958,3,Deposito,39,Bueno,74
443,2958,3,Deposito,39,Muy Bueno,5218
443,2958,3,Deposito,39,Muy Bueno,5656
443,2958,3,Deposito,39,Bueno,3793
443,2958,3,Deposito,39,Bueno,5163
443,2958,3,Deposito,39,Bueno,6922
443,2958,3,Deposito,39,Regular,2634
443,2958,3,Deposito,39,Muy Bueno,5116
443,2958,3,Deposito,39,Muy Bueno,6847
443,2958,3,Deposito,39,Regular,3818
443,2958,3,Deposito,39,Regular,6749
443,2958,3,Deposito,39,Regular,943
443,2958,3,Deposito,40,Muy Bueno,3486
443,2958,3,Deposito,40,Regular,3581
443,2958,3,Deposito,40,Malo,2012
443,2958,3,Deposito,40,Malo,4947
443,2958,3,Deposito,40,Malo,513
443,2958,3,Deposito,40,Regular,6519
443,2958,3,Deposito,40,Bueno,4788
443,2958,3,Deposito,40,Muy Bueno,586
443,2958,3,Deposito,40,Bueno,2314
443,2958,3,Deposito,40,Malo,3872
443,2958,3,Deposito,40,Muy Bueno,5429
443,2958,3,Deposito,40,Regular,4740
443,2958,3,Deposito,40,Regular,6651
443,2958,3,Deposito,40,Regular,83
443,2958,3,Deposito,40,Muy Bueno,5407
443,2958,3,Deposito,40,Muy Bueno,4802
443,2958,3,Deposito,40,Bueno,6221
443,2958,3,Deposito,40,Regular,2695
443,2958,3,Deposito,40,Regular,5277
443,2958,3,Deposito,40,Muy Bueno,4055
443,2958,3,Deposito,40,Muy Bueno,6121
443,2958,3,Deposito,40,Malo,4452
443,2958,3,Deposito,40,Regular,866
443,2958,3,Deposito,40,Muy Bueno,5171
443,2958,3,Deposito,40,Muy Bueno,2065
443,2958,3,Deposito,40,Muy Bueno,4834
443,2958,3,Deposito,40,Regular,4954
443,2958,3,Deposito,40,Malo,5666
443,2958,3,Deposito,40,Muy Bueno,681
443,2958,3,Deposito,40,Regular,6454
443,2958,3,Deposito,40,Muy Bueno,6817
443,2958,3,Deposito,40,Malo,547
443,2958,3,Deposito,40,Regular,1029
443,2958,3,Deposito,41,Malo,1296
443,2958,3,Deposito,41,Malo,3517
443,2958,3,Deposito,41,Muy Bueno,4635
443,2958,3,Deposito,41,Bueno,584
443,2958,3,Deposito,41,Regular,2053
443,2958,3,Deposito,41,Muy Bueno,6293
443,2958,3,Deposito,41,Malo,1162
443,2958,3,Deposito,41,Muy Bueno,5269
443,2958,3,Deposito,41,Bueno,4736
443,2958,3,Deposito,41,Muy Bueno,5583
443,2958,3,Deposito,41,Muy Bueno,6129
443,2958,3,Deposito,41,Muy Bueno,4761
443,2958,3,Deposito,41,Muy Bueno,5699
443,2958,3,Deposito,41,Muy Bueno,636
443,2958,3,Deposito,41,Muy Bueno,2966
443,2958,3,Deposito,41,Regular,1865
443,2958,3,Deposito,41,Bueno,2008
443,2958,3,Deposito,41,Muy Bueno,6095
443,2958,3,Deposito,41,Muy Bueno,4912
443,2958,3,Deposito,41,Bueno,3189
443,2958,3,Deposito,41,Malo,3827
443,2958,3,Deposito,41,Malo,4239
443,2958,3,Deposito,41,Bueno,331
443,2958,3,Deposito,41,Muy Bueno,4267
443,2958,3,Deposito,41,Regular,5032
443,2958,3,Deposito,41,Muy Bueno,1639
443,2958,3,Deposito,41,Regular,6286
443,2958,3,Deposito,41,Muy Bueno,3332
443,2958,3,Deposito,41,Regular,4380
443,2958,3,Deposito,41,Malo,6238
443,2958,3,Deposito,41,Muy Bueno,5018
443,2958,3,Deposito,41,Malo,771
443,2958,3,Deposito,41,Muy Bueno,6845
443,2958,3,Deposito,41,Muy Bueno,535
443,2958,3,Deposito,41,Malo,4081
443,2958,3,Deposito,41,Regular,6478
443,2958,3,Deposito,41,Regular,877
443,2958,3,Deposito,41,Regular,6601
443,2958,3,Deposito,42,Muy Malo,68
443,2958,3,Deposito,42,Malo,1462
443,2958,3,Deposito,42,Muy Bueno,6991
443,2958,3,Deposito,42,Muy Bueno,3658
443,2958,3,Deposito,42,Muy Malo,1037
443,2958,3,Deposito,42,Muy Bueno,1459
443,2958,3,Deposito,42,Muy Bueno,6221
443,2958,3,Deposito,42,Regular,3807
443,2958,3,Deposito,42,Muy Bueno,6593
443,2958,3,Deposito,42,Bueno,5665
443,2958,3,Deposito,42,Bueno,2232
443,2958,3,Deposito,42,Muy Bueno,6952
443,2958,3,Deposito,42,Malo,1069
443,2958,3,Deposito,42,Malo,2391
443,2958,3,Deposito,42,Bueno,290
443,2958,3,Deposito,42,Malo,6021
443,2958,3,Deposito,42,Muy Bueno,6595
443,2958,3,Deposito,42,Bueno,4465
443,2958,3,Deposito,42,Bueno,5322
443,2958,3,Deposito,42,Muy Bueno,4582
443,2958,3,Deposito,42,Regular,1320
443,2958,3,Deposito,42,Muy Bueno,2827
443,2958,3,Deposito,42,Muy Bueno,4483
443,2958,3,Deposito,42,Muy Malo,6776
443,2958,3,Deposito,42,Regular,2956
443,2958,3,Deposito,42,Regular,6304
443,2958,3,Deposito,42,Muy Malo,6516
443,2958,3,Deposito,42,Regular,1579
443,2958,3,Deposito,42,Regular,1666
443,2958,3,Deposito,42,Muy Bueno,3089
443,2958,3,Deposito,42,Muy Bueno,2341
443,2958,3,Deposito,42,Muy Bueno,3318
443,2958,3,Deposito,42,Malo,3914
443,2958,3,Deposito,42,Bueno,387
443,2958,3,Deposito,42,Bueno,5069
443,2958,3,Deposito,42,Regular,4527
443,2958,3,Deposito,42,Regular,6281
443,2958,3,Deposito,42,Regular,5234
443,2958,3,Deposito,42,Malo,1511
443,2958,3,Deposito,42,Regular,1771
443,2958,3,Deposito,42,Muy Bueno,6119
443,2958,3,Deposito,42,Muy Bueno,3596
443,2958,3,Deposito,42,Muy Bueno,3515
443,2958,3,Deposito,42,Regular,3873
443,2958,3,Deposito,42,Muy Bueno,5598
443,2958,3,Deposito,43,Regular,3175
443,2958,3,Deposito,43,Muy Bueno,3370
443,2958,3,Deposito,43,Muy Bueno,3636
443,2958,3,Deposito,43,Regular,1120
443,2958,3,Deposito,43,Bueno,4862
443,2958,3,Deposito,43,Bueno,842
443,2958,3,Deposito,43,Regular,4379
443,2958,3,Deposito,43,Muy Bueno,1086
443,2958,3,Deposito,43,Muy Bueno,3253
443,2958,3,Deposito,43,Bueno,3974
443,2958,3,Deposito,43,Regular,6816
443,2958,3,Deposito,43,Muy Bueno,5700
443,2958,3,Deposito,43,Malo,6006
443,2958,3,Deposito,43,Muy Bueno,3473
443,2958,3,Deposito,43,Bueno,6969
443,2958,3,Deposito,43,Muy Bueno,1352
443,2958,3,Deposito,43,Muy Bueno,3502
443,2958,3,Deposito,43,Muy Malo,1487
443,2958,3,Deposito,43,Muy Bueno,708
443,2958,3,Deposito,43,Muy Malo,1621
443,2958,3,Deposito,43,Muy Malo,3303
443,2958,3,Deposito,43,Muy Bueno,4847
443,2958,3,Deposito,43,Muy Bueno,3987
443,2958,3,Deposito,43,Muy Bueno,5397
443,2958,3,Deposito,43,Muy Bueno,178
443,2958,3,Deposito,43,Muy Bueno,3664
443,2958,3,Deposito,43,Bueno,3365
443,2958,3,Deposito,43,Muy Bueno,447
443,2958,3,Deposito,44,Bueno,4040
443,2958,3,Deposito,44,Muy Bueno,4278
443,2958,3,Deposito,44,Bueno,4652
443,2958,3,Deposito,44,Malo,4648
443,2958,3,Deposito,44,Muy Bueno,4629
443,2958,3,Deposito,44,Regular,1404
443,2958,3,Deposito,44,Muy Bueno,937
443,2958,3,Deposito,44,Muy Bueno,5775
443,2958,3,Deposito,44,Bueno,461
443,2958,3,Deposito,44,Muy Bueno,4276
443,2958,3,Deposito,44,Muy Bueno,3165
443,2958,3,Deposito,44,Bueno,1707
443,2958,3,Deposito,44,Bueno,1844
443,2958,3,Deposito,44,Malo,5382
443,2958,3,Deposito,44,Bueno,2561
443,2958,3,Deposito,44,Malo,279
443,2958,3,Deposito,44,Muy Bueno,4741
443,2958,3,Deposito,44,Muy Bueno,3039
443,2958,3,Deposito,44,Muy Malo,679
443,2958,3,Deposito,44,Regular,4236
443,2958,3,Deposito,44,Muy Bueno,6196
443,2958,3,Deposito,44,Muy Bueno,5084
443,2958,3,Deposito,44,Regular,5068
443,2958,3,Deposito,44,Malo,148
443,2958,3,Deposito,44,Muy Malo,667
443,2958,3,Deposito,44,Bueno,371
443,2958,3,Deposito,44,Regular,3915
443,2958,3,Deposito,44,Muy Malo,810
443,2958,3,Deposito,44,Muy Bueno,266
443,2958,3,Deposito,44,Regular,3508
443,2958,3,Deposito,44,Muy Bueno,6225
443,2958,3,Deposito,44,Bueno,4577
443,2958,3,Deposito,44,Bueno,4181
443,2958,3,Deposito,44,Muy Malo,1567
443,2958,3,Deposito,44,Muy Bueno,705
443,2958,3,Deposito,44,Muy Bueno,310
443,2958,3,Deposito,44,Bueno,5906
443,2958,3,Deposito,45,Bueno,2763
443,2958,3,Deposito,45,Muy Malo,4813
443,2958,3,Deposito,45,Malo,3939
443,2958,3,Deposito,45,Muy Malo,4716
443,2958,3,Deposito,45,Bueno,4975
443,2958,3,Deposito,45,Bueno,43
443,2958,3,Deposito,45,Muy Bueno,24
443,2958,3,Deposito,45,Bueno,1655
443,2958,3,Deposito,45,Malo,6387
443,2958,3,Deposito,45,Regular,4764
443,2958,3,Deposito,45,Bueno,6666
443,2958,3,Deposito,45,Bueno,4536
443,2958,3,Deposito,45,Muy Bueno,4923
443,2958,3,Deposito,45,Muy Malo,288
443,2958,3,Deposito,45,Malo,4996
443,2958,3,Deposito,45,Malo,3568
443,2958,3,Deposito,45,Muy Malo,403
443,2958,3,Deposito,45,Malo,1750
443,2958,3,Deposito,45,Bueno,3367
443,2958,3,Deposito,45,Malo,2283
443,2958,3,Deposito,45,Bueno,4829
443,2958,3,Deposito,45,Muy Bueno,4855
443,2958,3,Deposito,45,Malo,4363
443,2958,3,Deposito,45,Muy Bueno,491
443,2958,3,Deposito,45,Muy Bueno,469
443,2958,3,Deposito,45,Muy Malo,5475
443,2958,3,Deposito,45,Muy Bueno,994
443,2958,3,Deposito,45,Malo,4650
443,2958,3,Deposito,45,Malo,1853
443,2958,3,Deposito,45,Muy Bueno,1122
443,2958,3,Deposito,45,Regular,2588
443,2958,3,Deposito,45,Muy Bueno,3944
443,2958,3,Deposito,45,Muy Bueno,2386
443,2958,3,Deposito,45,Bueno,4774
443,2958,3,Deposito,45,Bueno,1715
443,2958,3,Deposito,45,Bueno,4228
443,2958,3,Deposito,45,Malo,6371
443,2958,3,Deposito,45,Malo,6665
443,2958,3,Deposito,45,Muy Bueno,3603
443,2958,3,Deposito,45,Muy Malo,3519
443,2958,3,Deposito,45,Muy Bueno,5398
443,2958,3,Deposito,45,Muy Bueno,1546
443,2958,3,Deposito,46,Muy Bueno,2027
443,2958,3,Deposito,46,Muy Bueno,3685
443,2958,3,Deposito,46,Bueno,4552
443,2958,3,Deposito,46,Muy Bueno,6721
443,2958,3,Deposito,46,Malo,5423
443,2958,3,Deposito,46,Muy Bueno,4242
443,2958,3,Deposito,46,Regular,637
443,2958,3,Deposito,46,Malo,5722
443,2958,3,Deposito,46,Bueno,4727
443,2958,3,Deposito,46,Muy Bueno,6535
443,2958,3,Deposito,46,Muy Bueno,4487
443,2958,3,Deposito,46,Bueno,6230
443,2958,3,Deposito,46,Bueno,1827
443,2958,3,Deposito,46,Malo,392
443,2958,3,Deposito,46,Malo,5255
443,2958,3,Deposito,46,Muy Malo,6190
443,2958,3,Deposito,46,Muy Bueno,277
443,2958,3,Deposito,46,Bueno,2112
443,2958,3,Deposito,46,Muy Bueno,606
443,2958,3,Deposito,46,Muy Bueno,1339
443,2958,3,Deposito,46,Malo,1879
443,2958,3,Deposito,46,Muy Bueno,5005
443,2958,3,Deposito,46,Regular,1134
443,2958,3,Deposito,46,Muy Bueno,2164
443,2958,3,Deposito,46,Malo,3202
443,2958,3,Deposito,46,Muy Bueno,5680
443,2958,3,Deposito,46,Bueno,5736
443,2958,3,Deposito,46,Malo,3665
443,2958,3,Deposito,46,Bueno,729
443,2958,3,Deposito,46,Bueno,2509
443,2958,3,Deposito,46,Bueno,3169
443,2958,3,Deposito,46,Muy Bueno,2712
443,2958,3,Deposito,46,Muy Bueno,4730
443,2958,3,Deposito,46,Bueno,4611
443,2958,3,Deposito,46,Bueno,5471
443,2958,3,Deposito,46,Muy Bueno,151
443,2958,3,Deposito,46,Malo,2176
443,2958,3,Deposito,46,Muy Bueno,681
443,2958,3,Deposito,46,Muy Malo,194
443,2958,3,Deposito,46,Regular,3190
443,2958,3,Deposito,46,Malo,3334
443,2958,3,Deposito,46,Bueno,4081
443,2958,3,Deposito,47,Bueno,4870
443,2958,3,Deposito,47,Muy Bueno,4166
443,2958,3,Deposito,47,Muy Bueno,1410
443,2958,3,Deposito,47,Malo,6809
443,2958,3,Deposito,47,Muy Bueno,1912
443,2958,3,Deposito,47,Regular,6309
443,2958,3,Deposito,47,Regular,6770
443,2958,3,Deposito,47,Regular,5373
443,2958,3,Deposito,47,Malo,6048
443,2958,3,Deposito,47,Regular,5307
443,2958,3,Deposito,47,Regular,4529
443,2958,3,Deposito,47,Muy Bueno,6833
443,2958,3,Deposito,47,Muy Malo,6596
443,2958,3,Deposito,47,Muy Bueno,2655
443,2958,3,Deposito,47,Muy Bueno,4162
443,2958,3,Deposito,47,Regular,3108
443,2958,3,Deposito,47,Bueno,292
443,2958,3,Deposito,47,Regular,5938
443,2958,3,Deposito,47,Muy Bueno,4410
443,2958,3,Deposito,47,Malo,3593
443,2958,3,Deposito,47,Muy Malo,946
443,2958,3,Deposito,47,Muy Bueno,3915
443,2958,3,Deposito,47,Malo,3309
443,2958,3,Deposito,47,Bueno,5113
443,2958,3,Deposito,47,Malo,6641
443,2958,3,Deposito,47,Bueno,3114
443,2958,3,Deposito,47,Bueno,4005
443,2958,3,Deposito,47,Regular,2073
443,2958,3,Deposito,47,Muy Malo,3048
443,2958,3,Deposito,47,Bueno,2277
443,2958,3,Deposito,47,Muy Bueno,3433
443,2958,3,Deposito,47,Malo,3485
443,2958,3,Deposito,47,Muy Bueno,534
443,2958,3,Deposito,47,Malo,5518
443,2958,3,Deposito,47,Muy Bueno,1280
443,2958,3,Deposito,47,Muy Bueno,5889
443,2958,3,Deposito,47,Bueno,711
443,2958,3,Deposito,48,Muy Bueno,5586
443,2958,3,Deposito,48,Muy Malo,6686
443,2958,3,Deposito,48,Muy Bueno,441
443,2958,3,Deposito,48,Regular,1732
443,2958,3,Deposito,48,Bueno,5956
443,2958,3,Deposito,48,Malo,3246
443,2958,3,Deposito,48,Bueno,2095
443,2958,3,Deposito,48,Muy Malo,6723
443,2958,3,Deposito,48,Malo,6921
443,2958,3,Deposito,48,Regular,1001
443,2958,3,Deposito,48,Bueno,6143
443,2958,3,Deposito,48,Malo,4736
443,2958,3,Deposito,48,Bueno,2824
443,2958,3,Deposito,48,Muy Bueno,3570
443,2958,3,Deposito,48,Regular,5272
443,2958,3,Deposito,48,Malo,2409
443,2958,3,Deposito,48,Muy Malo,3393
443,2958,3,Deposito,48,Regular,4298
443,2958,3,Deposito,48,Malo,4253
443,2958,3,Deposito,48,Muy Bueno,3127
443,2958,3,Deposito,48,Malo,3305
443,2958,3,Deposito,48,Regular,3285
443,2958,3,Deposito,48,Regular,4647
443,2958,3,Deposito,48,Regular,6616
443,2958,3,Deposito,48,Malo,1172
443,2958,3,Deposito,48,Malo,1228
443,2958,3,Deposito,48,Malo,6256
443,2958,3,Deposito,48,Muy Bueno,6639
443,2958,3,Deposito,48,Regular,5833
443,2958,3,Deposito,48,Muy Malo,6281
443,2958,3,Deposito,48,Regular,6840
443,2958,3,Deposito,48,Malo,3975
443,2958,3,Deposito,48,Bueno,2450
443,2958,3,Deposito,48,Malo,626
443,2958,3,Deposito,48,Bueno,530
443,2958,3,Deposito,48,Malo,6137
443,2958,3,Deposito,49,Malo,1796
443,2958,3,Deposito,49,Muy Bueno,5882
443,2958,3,Deposito,49,Muy Bueno,809
443,2958,3,Deposito,49,Bueno,26
443,2958,3,Deposito,49,Muy Bueno,557
443,2958,3,Deposito,49,Bueno,1234
443,2958,3,Deposito,49,Muy Malo,2705
443,2958,3,Deposito,49,Malo,6916
443,2958,3,Deposito,49,Bueno,3121
443,2958,3,Deposito,49,Muy Bueno,3220
443,2958,3,Deposito,49,Muy Bueno,832
443,2958,3,Deposito,49,Muy Bueno,6713
443,2958,3,Deposito,49,Bueno,753
443,2958,3,Deposito,49,Malo,5293
443,2958,3,Deposito,49,Malo,770
443,2958,3,Deposito,49,Malo,4971
443,2958,3,Deposito,49,Regular,3542
443,2958,3,Deposito,49,Malo,4282
443,2958,3,Deposito,49,Muy Bueno,270
443,2958,3,Deposito,49,Muy Bueno,107
443,2958,3,Deposito,49,Muy Malo,3645
443,2958,3,Deposito,49,Malo,6207
443,2958,3,Deposito,49,Muy Bueno,850
443,2958,3,Deposito,49,Regular,4559
443,2958,3,Deposito,49,Muy Bueno,6591
443,2958,3,Deposito,49,Muy Bueno,6098
443,2958,3,Deposito,49,Muy Bueno,529
443,2958,3,Deposito,49,Malo,2486
443,2958,3,Deposito,49,Malo,4104
443,2958,3,Deposito,49,Muy Bueno,2345
443,2958,3,Deposito,49,Muy Malo,2586
443,2958,3,Deposito,50,Muy Bueno,527
443,2958,3,Deposito,50,Regular,3788
443,2958,3,Deposito,50,Muy Malo,3886
443,2958,3,Deposito,50,Muy Bueno,5530
443,2958,3,Deposito,50,Muy Bueno,6881
443,2958,3,Deposito,50,Bueno,4679
443,2958,3,Deposito,50,Muy Bueno,2179
443,2958,3,Deposito,50,Muy Bueno,5035
443,2958,3,Deposito,50,Muy Bueno,5863
443,2958,3,Deposito,50,Muy Malo,6490
443,2958,3,Deposito,50,Malo,4162
443,2958,3,Deposito,50,Muy Bueno,55
443,2958,3,Deposito,50,Bueno,2544
443,2958,3,Deposito,50,Malo,4076
443,2958,3,Deposito,50,Bueno,4508
443,2958,3,Deposito,50,Bueno,5698
443,2958,3,Deposito,50,Bueno,3998
443,2958,3,Deposito,50,Muy Bueno,4879
443,2958,3,Deposito,50,Bueno,4270
443,2958,3,Deposito,50,Muy Bueno,5061
443,2958,3,Deposito,50,Bueno,1204
443,2958,3,Deposito,50,Muy Bueno,6652
443,2958,3,Deposito,50,Bueno,2393
443,2958,3,Deposito,50,Bueno,4046
443,2958,3,Deposito,50,Malo,4468
443,2958,3,Deposito,50,Muy Malo,5597
443,2958,3,Deposito,50,Bueno,3966
443,2958,3,Deposito,50,Muy Malo,382
443,2958,3,Deposito,50,Muy Bueno,5157
443,2958,3,Deposito,50,Bueno,2764
443,2958,3,Deposito,50,Muy Bueno,3604
443,2958,3,Deposito,50,Bueno,6838
443,2958,3,Deposito,50,Malo,5109
443,2958,3,Deposito,50,Regular,1707
443,2958,3,Deposito,50,Bueno,458
443,2958,3,Deposito,50,Muy Bueno,2886
443,2958,3,Deposito,51,Regular,1425
443,2958,3,Deposito,51,Malo,2561
443,2958,3,Deposito,51,Malo,5160
443,2958,3,Deposito,51,Muy Bueno,4080
443,2958,3,Deposito,51,Bueno,2951
443,2958,3,Deposito,51,Muy Bueno,1178
443,2958,3,Deposito,51,Muy Bueno,5153
443,2958,3,Deposito,51,Muy Bueno,6863
443,2958,3,Deposito,51,Bueno,2174
443,2958,3,Deposito,51,Bueno,6508
443,2958,3,Deposito,51,Regular,5844
443,2958,3,Deposito,51,Muy Bueno,2495
443,2958,3,Deposito,51,Malo,6451
443,2958,3,Deposito,51,Malo,331
443,2958,3,Deposito,51,Bueno,1170
443,2958,3,Deposito,51,Malo,4770
443,2958,3,Deposito,51,Bueno,3088
443,2958,3,Deposito,51,Bueno,5580
443,2958,3,Deposito,51,Muy Bueno,4911
443,2958,3,Deposito,51,Muy Bueno,2538
443,2958,3,Deposito,51,Muy Malo,6927
443,2958,3,Deposito,51,Malo,813
443,2958,3,Deposito,51,Regular,5285
443,2958,3,Deposito,52,Malo,1784
443,2958,3,Deposito,52,Bueno,1039
443,2958,3,Deposito,52,Muy Malo,5095
443,2958,3,Deposito,52,Malo,3417
443,2958,3,Deposito,52,Muy Bueno,3345
443,2958,3,Deposito,52,Regular,6941
443,2958,3,Deposito,52,Malo,6376
443,2958,3,Deposito,52,Regular,4862
443,2958,3,Deposito,52,Malo,5700
443,2958,3,Deposito,52,Muy Bueno,4897
443,2958,3,Deposito,52,Muy Bueno,3368
443,2958,3,Deposito,52,Bueno,1293
443,2958,3,Deposito,52,Regular,5692
443,2958,3,Deposito,52,Bueno,2949
443,2958,3,Deposito,52,Muy Malo,5214
443,2958,3,Deposito,52,Muy Malo,4445
443,2958,3,Deposito,52,Malo,2978
443,2958,3,Deposito,52,Regular,6964
443,2958,3,Deposito,52,Muy Bueno,3489
443,2958,3,Deposito,52,Muy Bueno,3806
443,2958,3,Deposito,52,Malo,1825
443,2958,3,Deposito,52,Bueno,575
443,2958,3,Deposito,52,Malo,801
443,2958,3,Deposito,52,Bueno,2377
443,2958,3,Deposito,53,Muy Malo,4426
443,2958,3,Deposito,53,Bueno,1739
443,2958,3,Deposito,53,Regular,3846
443,2958,3,Deposito,53,Muy Malo,4455
443,2958,3,Deposito,53,Bueno,1421
443,2958,3,Deposito,53,Regular,5727
443,2958,3,Deposito,53,Malo,606
443,2958,3,Deposito,53,Muy Malo,6204
443,2958,3,Deposito,53,Bueno,1160
443,2958,3,Deposito,53,Bueno,1348
443,2958,3,Deposito,53,Muy Bueno,1673
443,2958,3,Deposito,53,Malo,3982
443,2958,3,Deposito,53,Bueno,1900
443,2958,3,Deposito,53,Malo,4184
443,2958,3,Deposito,53,Bueno,1250
443,2958,3,Deposito,53,Malo,3497
443,2958,3,Deposito,53,Muy Bueno,4844
443,2958,3,Deposito,53,Muy Bueno,2246
443,2958,3,Deposito,53,Bueno,3961
443,2958,3,Deposito,53,Muy Bueno,3999
443,2958,3,Deposito,53,Bueno,2887
443,2958,3,Deposito,54,Malo,6778
443,2958,3,Deposito,54,Bueno,3166
443,2958,3,Deposito,54,Malo,2212
443,2958,3,Deposito,54,Bueno,5046
443,2958,3,Deposito,54,Bueno,5800
443,2958,3,Deposito,54,Malo,5370
443,2958,3,Deposito,54,Malo,974
443,2958,3,Deposito,54,Malo,5900
443,2958,3,Deposito,54,Muy Bueno,547
443,2958,3,Deposito,54,Bueno,3080
443,2958,3,Deposito,54,Malo,3189
443,2958,3,Deposito,54,Bueno,2478
443,2958,3,Deposito,54,Regular,6063
443,2958,3,Deposito,54,Bueno,221
443,2958,3,Deposito,54,Bueno,63
443,2958,3,Deposito,54,Muy Bueno,3628
443,2958,3,Deposito,54,Bueno,6510
443,2958,3,Deposito,54,Muy Malo,2952
443,2958,3,Deposito,54,Muy Bueno,647
443,2958,3,Deposito,54,Bueno,5697
443,2958,3,Deposito,54,Muy Bueno,3123
443,2958,3,Deposito,54,Regular,5851
443,2958,3,Deposito,54,Regular,5467
443,2958,3,Deposito,54,Bueno,5879
443,2958,3,Deposito,54,Muy Bueno,3375
443,2958,3,Deposito,54,Regular,1440
443,2958,3,Deposito,55,Bueno,2983
443,2958,3,Deposito,55,Regular,5888
443,2958,3,Deposito,55,Regular,5053
443,2958,3,Deposito,55,Muy Malo,1044
443,2958,3,Deposito,55,Muy Bueno,6367
443,2958,3,Deposito,55,Regular,5591
443,2958,3,Deposito,55,Bueno,1615
443,2958,3,Deposito,55,Muy Bueno,3086
443,2958,3,Deposito,55,Bueno,3673
443,2958,3,Deposito,55,Bueno,4589
443,2958,3,Deposito,55,Malo,3615
443,2958,3,Deposito,55,Muy Bueno,4383
443,2958,3,Deposito,55,Bueno,2885
443,2958,3,Deposito,55,Bueno,2081
443,2958,3,Deposito,55,Muy Bueno,4558
443,2958,3,Deposito,55,Regular,4113
443,2958,3,Deposito,55,Bueno,5936
443,2958,3,Deposito,55,Regular,6252
443,2958,3,Deposito,55,Regular,587
443,2958,3,Deposito,55,Muy Malo,6928
443,2958,3,Deposito,55,Malo,5374
443,2958,3,Deposito,55,Muy Bueno,886
443,2958,3,Deposito,55,Regular,5077
443,2958,3,Deposito,55,Malo,1951
443,2958,3,Deposito,56,Bueno,626
443,2958,3,Deposito,56,Regular,1793
443,2958,3,Deposito,56,Regular,3300
443,2958,3,Deposito,56,Bueno,4842
443,2958,3,Deposito,56,Regular,1949
443,2958,3,Deposito,56,Muy Malo,3269
443,2958,3,Deposito,56,Bueno,5146
443,2958,3,Deposito,56,Malo,5239
443,2958,3,Deposito,56,Malo,6228
443,2958,3,Deposito,56,Regular,769
443,2958,3,Deposito,56,Muy Malo,5934
443,2958,3,Deposito,56,Bueno,2939
443,2958,3,Deposito,56,Muy Malo,6135
443,2958,3,Deposito,56,Regular,3049
443,2958,3,Deposito,56,Muy Bueno,2558
443,2958,3,Deposito,56,Muy Bueno,6641
443,2958,3,Deposito,56,Malo,842
443,2958,3,Deposito,56,Bueno,3867
443,2958,3,Deposito,56,Regular,6387
443,2958,3,Deposito,56,Bueno,5190
443,2958,3,Deposito,56,Regular,148
443,2958,3,Deposito,56,Muy Bueno,5608
443,2958,3,Deposito,56,Regular,2680
443,2958,3,Deposito,56,Malo,3633
443,2958,3,Deposito,57,Regular,4425
443,2958,3,Deposito,57,Regular,4573
443,2958,3,Deposito,57,Bueno,4508
443,2958,3,Deposito,57,Malo,277
443,2958,3,Deposito,57,Regular,1718
443,2958,3,Deposito,57,Bueno,4675
443,2958,3,Deposito,57,Muy Malo,3059
443,2958,3,Deposito,57,Malo,3096
443,2958,3,Deposito,57,Muy Bueno,2528
443,2958,3,Deposito,57,Muy Bueno,2180
443,2958,3,Deposito,57,Muy Bueno,4470
443,2958,3,Deposito,57,Malo,1218
443,2958,3,Deposito,57,Malo,4747
443,2958,3,Deposito,57,Bueno,3544
443,2958,3,Deposito,57,Regular,5544
443,2958,3,Deposito,57,Malo,760
443,2958,3,Deposito,58,Muy Malo,5006
443,2958,3,Deposito,58,Malo,3906
443,2958,3,Deposito,58,Regular,4483
443,2958,3,Deposito,58,Muy Bueno,3265
443,2958,3,Deposito,58,Regular,3622
443,2958,3,Deposito,58,Malo,4077
443,2958,3,Deposito,58,Bueno,3760
443,2958,3,Deposito,58,Malo,4238
443,2958,3,Deposito,58,Bueno,5398
443,2958,3,Deposito,58,Regular,5213
443,2958,3,Deposito,58,Malo,411
443,2958,3,Deposito,58,Muy Bueno,2024
443,2958,3,Deposito,58,Bueno,4990
443,2958,3,Deposito,58,Malo,3676
443,2958,3,Deposito,58,Malo,4585
443,2958,3,Deposito,58,Muy Bueno,3185
443,2958,3,Deposito,58,Muy Bueno,421
443,2958,3,Deposito,58,Regular,1783
443,2958,3,Deposito,58,Malo,75
443,2958,3,Deposito,58,Muy Bueno,4072
443,2958,3,Deposito,58,Muy Bueno,4225
443,2958,3,Deposito,58,Regular,5589
443,2958,3,Deposito,58,Muy Bueno,6287
443,2958,3,Deposito,59,Malo,3445
443,2958,3,Deposito,59,Muy Bueno,5100
443,2958,3,Deposito,59,Muy Bueno,1940
443,2958,3,Deposito,59,Malo,3040
443,2958,3,Deposito,59,Regular,1891
443,2958,3,Deposito,59,Muy Bueno,4058
443,2958,3,Deposito,59,Bueno,592
443,2958,3,Deposito,59,Muy Bueno,489
